time,"0,5","0,10","5,5","5,10","5,15","5,20","5,25","10,0","10,10","10,15","10,20","15,0"
2.0,0.0031860829397,0.00252911890202,0.00286648560509,0.00336866305116,0.00220857893392,0.00216609082883,0.00219265908327,0.00180442191507,0.00142036513725,0.0022111526326,0.00191547662541,0.0018699757415
2.05,0.00289500246384,0.00210987511597,0.00284843541768,0.00314910072114,0.00221873529893,0.00240801359163,0.00177708987529,0.00178603632621,0.00125531999324,0.00208766490641,0.0019360224796,0.00158185253732
2.1,0.00275684763426,0.00219834186799,0.00283816142626,0.00293969488695,0.00214160853851,0.00213680031968,0.00158573609508,0.00181531877279,0.00150404569598,0.00170970643907,0.00186785158413,0.0014333769648
2.15,0.00272617175397,0.00228136526633,0.00290193875647,0.00269898479121,0.0021663703789,0.00195179495415,0.00151364530309,0.00173662400149,0.00166923544893,0.00148280397767,0.00167876911318,0.00125678054394
2.2,0.0027329367912,0.00238256544942,0.00301470808493,0.00250253703881,0.00200497020657,0.00172155172545,0.00164939694875,0.00165511243606,0.00198944157006,0.00167202502569,0.0018172864627,0.00143569887148
2.25,0.00267106635663,0.00231497536985,0.0029952910546,0.00250576795931,0.00199171659372,0.00182097042195,0.00182169151387,0.00147659900578,0.0017004545056,0.00165764337055,0.00209525162862,0.00158664506298
2.3,0.00282571500015,0.00197222230039,0.00292061978971,0.00198891374438,0.00178509674868,0.00176606867154,0.00195614662155,0.00134864569149,0.00185473907316,0.00133950632282,0.00210323774231,0.00145055833992
2.35,0.0027371929232,0.00194738387797,0.00251063991441,0.00193038703778,0.00160398211347,0.00175488718413,0.00215117272945,0.00128044770325,0.00169450177999,0.00111053020996,0.00213384906836,0.00150791048784
2.4,0.00277286746815,0.00211974027197,0.00240909556857,0.00170600348176,0.00160837904213,0.00140123428709,0.00262364992103,0.0013159245206,0.00153182703038,0.000984279464013,0.001766224593,0.00172576502336
2.45,0.00276334502821,0.00249300423579,0.00270568838804,0.00199278769445,0.00168332259331,0.00131310615041,0.00282455745365,0.00138241469592,0.00141324507717,0.00120197614806,0.00136803103529,0.00186912755997
2.5,0.00295823019227,0.00292060313367,0.00284923309673,0.00206524440723,0.00174958713918,0.00140419499153,0.00270578294431,0.00141192441888,0.00135956156839,0.0015542936347,0.0014730510914,0.0016921826234
2.55,0.00314179779438,0.00301955603401,0.00263171751881,0.00187231727985,0.00187313064552,0.00141785609719,0.00286831181332,0.00143565780329,0.00144339392819,0.00152364030503,0.00184497431736,0.00175599587715
2.6,0.00306966218451,0.00284726712887,0.00262418978476,0.00152135660576,0.00200653288535,0.00148387649346,0.00240742674582,0.00159809889803,0.00140781567499,0.00169337875376,0.00202540623201,0.00193363913701
2.65,0.0029746603375,0.00277407470218,0.00234998591468,0.00187560588611,0.00181321563655,0.00163065937808,0.00215971701673,0.00163997844294,0.00146003156661,0.00182194769453,0.00193499118111,0.00155391842997
2.7,0.00283006514397,0.00271227913227,0.00237020886411,0.00175255746204,0.00175314904556,0.00168678851237,0.00137168723478,0.00151070468376,0.00133909253866,0.00173270855323,0.00191739960718,0.00149876042388
2.75,0.00273449751891,0.0024615830794,0.00234303548415,0.00194221478,0.00154073519755,0.00188482299201,0.00100844186913,0.0015368134921,0.00152338510654,0.00151031660348,0.00161178833403,0.00143675573037
2.8,0.00256013737256,0.0022400466501,0.00232666417881,0.00189481651878,0.00135749736492,0.00174495709049,0.000883460494113,0.00176923773695,0.00148833727949,0.0015446760994,0.00149221026717,0.00148527032403
