time,"0,5","0,10","5,5","5,10","5,15","5,20","5,25","10,0","10,10","10,15","10,20","15,0"
2.0,0.00269327850043,0.00346242081179,0.00238589987662,0.00326824086253,0.00243704943657,0.0023317232901,0.00188923003214,0.000938867965687,0.00235051899556,0.00212218436563,0.00200234465963,0.00150737652128
2.05,0.00247772647507,0.00359591602276,0.00251587601608,0.00302911182947,0.00245478820005,0.00222081525196,0.00165068475597,0.00103655394313,0.0023273428367,0.00201928261897,0.00155264826908,0.00146548790032
2.1,0.00233803026271,0.00370248107107,0.00261065280438,0.00268203849319,0.00234646159841,0.00258382740235,0.00175091708688,0.00111082390558,0.00234087475816,0.00197716595836,0.00121890236939,0.00124124114741
2.15,0.00246238799023,0.00356442839421,0.00252161589929,0.00274892986315,0.00217564911243,0.00241613007704,0.0020317289562,0.00126956089599,0.00232005784264,0.00189422261742,0.00123539162991,0.00134893087028
2.2,0.0026172610926,0.00350426539989,0.00219607949577,0.00269648075467,0.00218047606278,0.002135716472,0.00243874150052,0.00138213971047,0.00222771158046,0.00192130411723,0.00136637833465,0.00140674018854
2.25,0.00275457081328,0.00340478992791,0.00200454422672,0.00290094263061,0.00209083037982,0.00219839372047,0.00297663773638,0.00170082930743,0.00184854224074,0.00193597392737,0.00183700230326,0.00142163548152
2.3,0.00253607618032,0.00317250290834,0.00212740232059,0.00275006389559,0.00181032832648,0.00210166468322,0.00370724990376,0.00192155291756,0.00183694577748,0.00178223981367,0.00204799662779,0.0013232195659
2.35,0.00227237318046,0.0026898934592,0.00208814264864,0.00261569353714,0.00176792154598,0.00216799919702,0.00387686084506,0.00171077906728,0.00203281625988,0.00171890088407,0.00177606572253,0.00170633682649
2.4,0.00227506753271,0.00209861710469,0.0022873040862,0.00245768434294,0.00166040011648,0.0021048914796,0.00369431534318,0.00163087283166,0.00214839555966,0.00141169881334,0.00182988261176,0.00210027649176
2.45,0.002434031797,0.0018629737487,0.00249039608678,0.002233169881,0.00154392122573,0.00187672077776,0.00413334144411,0.00140233735071,0.00229280483074,0.00135606126965,0.00190380631235,0.00229246539902
2.5,0.00250294963531,0.00186011138915,0.0025599404678,0.00159970533575,0.00159913995921,0.00200776981916,0.00396699828576,0.00132179708817,0.00231738452081,0.00155759380585,0.00181234706165,0.00198407744082
