time,"-5,15"
2.0,0.00146131046114
2.05,0.00127565613311
2.1,0.00134571192336
2.15,0.00124811931714
2.2,0.00126455766373
2.25,0.00144910686302
2.3,0.0017176329947
2.35,0.00172992554583
2.4,0.0017388462883
2.45,0.00175121461955
2.5,0.00177699456613
2.55,0.00181792888599
2.6,0.00161534887217
2.65,0.00160377851376
2.7,0.00158922693236
2.75,0.0017052419699
2.8,0.00166793023583
2.85,0.0017479626883
2.9,0.00192441705908
2.95,0.00203909589211
3.0,0.00188665909986
3.05,0.0016969744304
3.1,0.00134803502356
3.15,0.00123461971605
3.2,0.00112043487433
3.25,0.00115469590811
3.3,0.00120726498886
3.35,0.00136083420041
3.4,0.00161908124626
3.45,0.00174397683726
3.5,0.00171936207527
3.55,0.00148589541627
3.6,0.00145738823525
3.65,0.00132890586112
3.7,0.00109936736229
3.75,0.0011640518777
3.8,0.00123709798537
3.85,0.00138311470934
3.9,0.00148860069734
3.95,0.00145085719975
4.0,0.00151704429498
4.05,0.00164631501084
4.1,0.00158995565576
4.15,0.00154338022559
4.2,0.00147264810063
4.25,0.0015545786464
4.3,0.00152600340058
4.35,0.00149559593827
4.4,0.00173879394472
4.45,0.00187811507488
4.5,0.00181651271848
4.55,0.00174352187944
4.6,0.00169419410202
4.65,0.00149777153559
4.7,0.00131460692007
4.75,0.00128523305684
4.8,0.00131183585062
4.85,0.00162613404883
4.9,0.00155783952176
4.95,0.00166527273747
5.0,0.0018039534497
5.05,0.00180671300387
5.1,0.0015826460759
5.15,0.00159232692294
5.2,0.00169239192471
5.25,0.00191091144637
5.3,0.00214105526647
5.35,0.00200643601087
5.4,0.00190453500744
5.45,0.00185135928032
5.5,0.00172001576827
5.55,0.00164501063344
5.6,0.00147657969236
5.65,0.00141079928943
5.7,0.00145050356466
5.75,0.00153720320196
5.8,0.00155460526653
5.85,0.00166092669113
5.9,0.00147006240403
5.95,0.00130460998043
6.0,0.00130835399405
6.05,0.00125376490277
6.1,0.00144151466959
6.15,0.00161878418552
6.2,0.00152331347752
6.25,0.00131810483928
6.3,0.00110163493403
6.35,0.000978028141275
6.4,0.000939694216859
6.45,0.00100325949239
6.5,0.00106495544837
6.55,0.0011710959346
6.6,0.00124625928372
6.65,0.00135035703071
6.7,0.00142066345347
6.75,0.00135708779829
6.8,0.00106534017541
6.85,0.00100166877231
6.9,0.00117669765928
6.95,0.00126483169688
7.0,0.00123991504511
7.05,0.00112174021252
7.1,0.00109902052608
7.15,0.000845855369936
7.2,0.000997042102831
7.25,0.00122096611848
7.3,0.00147063871573
7.35,0.00135820079756
7.4,0.0012378908124
7.45,0.00117326441835
7.5,0.00112060566699
7.55,0.00120035090483
7.6,0.00131158365443
7.65,0.00121816157286
7.7,0.00127542343459
7.75,0.00128617402597
7.8,0.00122913605724
7.85,0.00119262054658
7.9,0.00136825908765
7.95,0.00138453129171
