time,"-25,-15","-25,-10","-20,-20","-20,-15","-20,-10","-20,-5","-20,0","-20,5","-15,-10","-15,5","-10,-20","-10,-15","-10,0","-10,5","-5,-5","-5,0","-5,5","0,0","0,5","0,10","5,-20"
3.35,0.00191741619673,0.00173748894932,0.00172563421418,0.00208545688729,0.00159241656022,0.00155368323512,0.00218622227428,0.00173097436445,0.0014981287886,0.00201585734313,0.00184023280039,0.00182754130445,0.00188395341467,0.00127753185546,0.00130855844178,0.00166173954825,0.00185590577574,0.00172803767755,0.00171779263145,0.00196812773856,0.00130120807031
3.4,0.00179941997491,0.00246572680129,0.00162122399197,0.00210141076686,0.00158901213153,0.00166357482658,0.00199592229034,0.00182571543233,0.00167651843364,0.00191207999208,0.00191608191383,0.00181092944842,0.00184796927141,0.00165143535515,0.00131657937151,0.00190953628643,0.00192518202515,0.0014234284997,0.00204718510106,0.00196424765961,0.00193279203815
3.45,0.002063521244,0.0027849508203,0.00143146763388,0.00198743477097,0.00152265312116,0.00171530031453,0.00173820574823,0.00176452061481,0.00159697071663,0.0017535164412,0.00200235137461,0.00173888490988,0.00197327260755,0.00176927023157,0.00148056833749,0.00205486076552,0.00228186330696,0.00117228931672,0.00242962667177,0.00215827280053,0.00289197370781
3.5,0.00217748593854,0.00251760830519,0.00131149569914,0.00179638676989,0.001527983099,0.00151089495743,0.00163726190625,0.00160896566554,0.00132144824611,0.00186174073729,0.00216765148809,0.00163554287601,0.00169851515708,0.00205028015219,0.00164475713467,0.00215698175918,0.00269458584776,0.0010329066826,0.00277297034416,0.00270865338341,0.00311101482012
3.55,0.00220058355196,0.00233799757867,0.00125114486865,0.00154628558678,0.00152511189607,0.00138132312751,0.00152438737951,0.00162459750782,0.00125732879926,0.00202038566082,0.00201440857083,0.00156638702712,0.00169106238679,0.00186988447391,0.00204917126058,0.00198975808422,0.00244575674832,0.000970292575878,0.00321924630797,0.00328913742168,0.00333624843143
3.6,0.00198013231609,0.00235902158486,0.00121437305928,0.00134540282687,0.00157916705695,0.00132135713721,0.00127361857705,0.00165389013315,0.00121027345032,0.00228893473176,0.00193237955144,0.00144485418199,0.00164156198942,0.00201843546036,0.00283825077373,0.00177316144571,0.00182708232541,0.000944753187419,0.00326376738299,0.00330853218341,0.00330893313129
3.65,0.00169476770433,0.00225592555117,0.00132044524543,0.00121036113104,0.00193250701606,0.00133715593052,0.00116228512923,0.00211001484832,0.00134303021482,0.00215241667931,0.00202895167803,0.00136840614397,0.00159978427468,0.00172563713209,0.00292424616277,0.00196116321437,0.0015009933051,0.00172134906685,0.0030610151361,0.00307195393387,0.00355419555873
3.7,0.00177359875594,0.00227956696558,0.00143936767539,0.0013758171024,0.00204571810393,0.00128460853019,0.00117781665315,0.0027024299706,0.00142582943836,0.00178439676753,0.00175966465466,0.00144394567781,0.00176443175022,0.00181028169786,0.00258290769604,0.0021904868413,0.00130111509527,0.00195732162412,0.00269180273716,0.00281348820031,0.00294576934083
3.75,0.00191586958138,0.00237242973153,0.00142655723625,0.00163677736234,0.00197191816559,0.00138883850779,0.00122452763753,0.00307136019884,0.00185888212426,0.00156729939589,0.00161054183663,0.0018553954953,0.00215839480584,0.00176885425376,0.00211878911229,0.00271926918253,0.00132318027255,0.00224490811964,0.00242290664123,0.0025463661704,0.00205650938485
3.8,0.00209988410444,0.0022060087642,0.00143787915578,0.00199135826325,0.00193911814502,0.00145085647145,0.00161716701893,0.00265481946439,0.00212893315029,0.00152356775445,0.00153734110148,0.00215197226126,0.00230752263167,0.00182497065075,0.00207704083007,0.00294180248252,0.0014849106798,0.00215072624652,0.00246085508585,0.00216865901877,0.00153530031504
3.85,0.00206909958065,0.00259454727631,0.0013103790849,0.00201640663526,0.00168693990192,0.00150377270077,0.00190743546852,0.00232674814352,0.0025208676435,0.00152222334312,0.00160475756132,0.00240739928355,0.00245090261667,0.00194368410188,0.00205623031994,0.00254601687408,0.00157559301823,0.00175398836349,0.00224615301754,0.00177549616634,0.00124931252296
3.9,0.00210797640539,0.00264941314261,0.00129683595285,0.00183068833117,0.0016920663548,0.001476233855,0.00169765443667,0.00204445124469,0.00271024127296,0.0015335644061,0.00160488405273,0.00285116582157,0.00245089492668,0.00186848618319,0.00212947725924,0.00224878825266,0.00154735098704,0.00204099744234,0.00173255276771,0.00172824993823,0.00121766831403
3.95,0.00203912284985,0.002013280731,0.00132070969851,0.00202382069678,0.00174498708788,0.00167408345361,0.00132021355901,0.00200190083976,0.00261592036224,0.001701712829,0.00161847458065,0.00308644582169,0.00255394424554,0.00198047863977,0.00192670767487,0.00194522948758,0.00157535930136,0.00235348685358,0.00157703918334,0.00189217415159,0.00106901137291
4.0,0.00167846040656,0.00185167170596,0.00136704735226,0.00221669398061,0.00176081667596,0.00166443555357,0.000993899193375,0.00208368582486,0.00245268128729,0.00180464031455,0.00176116001483,0.00336284462946,0.00223264530403,0.00210064615218,0.00200118720262,0.00174189570092,0.00172280779537,0.0023268478896,0.00176427650704,0.00191725139585,0.000713606372255
4.05,0.0014105461461,0.0019229467501,0.001553638014,0.00219036281856,0.00171283185372,0.00170000956359,0.000940182334957,0.0019816351341,0.00217986892031,0.00171829469192,0.00181311668827,0.00336890731247,0.00212785385339,0.00190568308859,0.00254063397459,0.00178780280394,0.00188511643035,0.00235732808887,0.00189834108068,0.00175545311955,0.000579212371953
4.1,0.00187571321618,0.00203713494435,0.00179928621039,0.00225485349492,0.00157954586819,0.00174665097358,0.00114904140337,0.00190769187751,0.0022826357057,0.00165900866309,0.0020060008128,0.00270404297024,0.00236004293851,0.00172165880904,0.00324020648797,0.0018515221906,0.00223417958603,0.0026131612357,0.00182525649411,0.00172261693285,0.000634688992531
4.15,0.00206860346628,0.00185536477537,0.00188829606928,0.00240779944368,0.0015331188722,0.00170521289563,0.00154374701078,0.00175613500755,0.00231181462121,0.00150298156538,0.00213493556019,0.00205723211537,0.0027452219057,0.00186666423141,0.00406686675467,0.00182115668003,0.00216298867106,0.00295634187124,0.00180987843187,0.00181311634696,0.000392104540412
4.2,0.00283639431827,0.00176492633476,0.00204791801552,0.00251096210343,0.00152670484557,0.00130752606981,0.00194423046297,0.00157669439664,0.00229500383932,0.00122072127717,0.00232490564936,0.00174922958696,0.00307513859296,0.00180513565479,0.00459320133379,0.00202504495707,0.0021290228189,0.00353372719096,0.00165619039604,0.00181146144509,0.000513630099093
4.25,0.00334193412429,0.00220586119891,0.0019655454559,0.0024911685698,0.00179174246713,0.00127749307091,0.00189892985138,0.00139548034185,0.00254000741225,0.00122344305628,0.00244316751129,0.00181614345137,0.00371255136953,0.00167298890687,0.00502023809188,0.00255310295872,0.00182681727244,0.00467085243684,0.00170955065803,0.00188783223167,0.000550277052678
4.3,0.00319923540134,0.0024950719528,0.00181938572023,0.0023631524346,0.00196686786742,0.00152182286581,0.0017716247904,0.00134970202104,0.00295592508618,0.00110670597159,0.00272741601883,0.00218007836528,0.00497841978276,0.00163126731004,0.00671329026212,0.00377679742546,0.00199951478475,0.00560502570219,0.00170813502275,0.00184437267723,0.00116280395228
4.35,0.00301199535332,0.00262978907895,0.00176528731203,0.0021776423918,0.00224265831497,0.00160218061824,0.00153818272523,0.00141324530878,0.00334345145337,0.00126160249733,0.00299685834071,0.00246890395621,0.00690933494895,0.00185383543161,0.0100635356039,0.00591076069304,0.00238742093759,0.0068030652833,0.0017656524513,0.00202366931082,0.00280676291114
4.4,0.00307558136394,0.00288114491695,0.00184225282248,0.00235343644238,0.00243671878919,0.00161256880115,0.00166309751537,0.00153046030671,0.00418409834872,0.0014185469421,0.00288987312827,0.00273914537311,0.00908168689216,0.00252563043735,0.0141809304048,0.00841954429771,0.00325531220076,0.00780362027571,0.00196699806246,0.00219710199006,0.0043769549159
4.45,0.00360719972138,0.00233624560803,0.00188803302227,0.00231288222128,0.00247979624319,0.00152733651398,0.00157194958963,0.00141776097299,0.00507704536099,0.00131291626766,0.00304321991265,0.00285081798181,0.0106564976746,0.00310843337527,0.0178246683428,0.0107191389222,0.00350515116232,0.00979222575543,0.00221356437458,0.00218945681882,0.00380580868381
4.5,0.00432883112294,0.00207208777644,0.00234956499978,0.00201973232345,0.00224391722946,0.00169139085483,0.00193523428641,0.0013185105836,0.00552637440996,0.00122343800985,0.00363103737157,0.00299603374184,0.0119766806535,0.00339032464381,0.0189366471645,0.0110736620993,0.00434497648372,0.0105377123049,0.00270358109245,0.00236456909487,0.00292402570102
4.55,0.00432010569221,0.00182070845529,0.00240002566228,0.00171547657665,0.00212097257387,0.00176337089273,0.00229113043435,0.00134770339522,0.00565028444352,0.00156316134275,0.0044212287316,0.00316166074934,0.0111813604708,0.00360815966205,0.018167812883,0.0108916319583,0.00512296777574,0.0102235133217,0.00300470844654,0.00246026624279,0.00334813056581
4.6,0.00402868137798,0.00180308097083,0.00256247472448,0.00175430447961,0.0021057169232,0.00168098490203,0.00263713088227,0.00149982564435,0.00503421824352,0.001886019231,0.0054620207066,0.00333467321226,0.0095165486172,0.00374884537906,0.016995692211,0.0105399683292,0.00557928677465,0.00894585945597,0.00309067355061,0.00244476818797,0.00366953116086
4.65,0.00347558204458,0.00185080500929,0.00269564983993,0.00213883387479,0.00246523562122,0.00155142470293,0.00275574206978,0.00176079034802,0.00452113328435,0.00242413730212,0.00685563039137,0.00337550649138,0.00866169361672,0.00444473122597,0.016733789998,0.0109918862225,0.00688508001509,0.00893001204184,0.00344501074007,0.00241535518958,0.00560569784741
4.7,0.00311583296906,0.00190731010192,0.0027627412263,0.00287692157721,0.00292568602739,0.00157528260263,0.00311281752193,0.00200310976379,0.00456719887373,0.00280768287356,0.00767896268551,0.00337956831226,0.00943898479985,0.00607579751654,0.0166181373401,0.0119127469442,0.00853405783033,0.0106100388212,0.00364529085612,0.00221498118412,0.00584335003895
4.75,0.00290470093256,0.00244054973711,0.00249839219027,0.00321746834657,0.00308206831538,0.00176420193781,0.00357472861868,0.00188625082957,0.00482339589943,0.00269607573039,0.00715895553854,0.00342081316336,0.0114336232556,0.00818439725107,0.0177098069482,0.0140400215182,0.0100073402482,0.0126967755371,0.00418916056534,0.00232443279807,0.00529203115951
4.8,0.00266787634106,0.00251372481793,0.00243438590226,0.00348902961003,0.00317905764546,0.001820105569,0.00360133099585,0.0020862047722,0.00432633985697,0.00263253958094,0.00546335592993,0.00331763828347,0.0109299705489,0.00871831825003,0.0174248284825,0.0151846490466,0.0101828829595,0.0143548382731,0.00499037507622,0.00244469256126,0.00427942198228
4.85,0.00226874555929,0.00265125817324,0.00221262082176,0.00381209118346,0.00287695804501,0.00193012289367,0.00311560091867,0.00220539004667,0.0036327215966,0.00231642122627,0.00420686652213,0.00299714728945,0.00953912972525,0.00830103946128,0.014910127913,0.014253435031,0.00946195451796,0.0152326776882,0.00570342509045,0.00272749053311,0.00418529573326
4.9,0.0021810851342,0.002382740474,0.00223254269002,0.0036383637805,0.00261533872076,0.00186959421792,0.00283774471681,0.00251108103341,0.00291514352014,0.00195991905204,0.00382182225047,0.00290869836057,0.00761814280037,0.00598088154139,0.0115352160486,0.0120085761583,0.0080817996879,0.0132768107866,0.00638103727455,0.00276760078971,0.00357311395635
4.95,0.0024377792647,0.00247921933929,0.00280013826452,0.00404302522947,0.00297672077113,0.00189742357877,0.00288240470481,0.00246068412569,0.00233898088041,0.00205912045484,0.00474404192941,0.00359049676214,0.0059801149753,0.00458076769174,0.00883319301955,0.00893719367045,0.00738914013271,0.0114463090584,0.00642691638809,0.00277614053078,0.00395015897364
5.0,0.0037679961112,0.00258461067957,0.00317193971385,0.00539867138802,0.00419252151292,0.00209232674726,0.00314735980844,0.00267907697564,0.00247466959225,0.00247912600406,0.00649188367738,0.00479792136331,0.00506876384135,0.00379990004416,0.0071269322958,0.00773575781991,0.00677535538911,0.010111214279,0.00665503989409,0.00328761729529,0.00428028976211
5.05,0.00570889703371,0.00314815095165,0.0035825180259,0.00781469736664,0.00570678585945,0.00246967042044,0.00330658642157,0.00321177373888,0.00262105053638,0.00325559887077,0.00703807933259,0.00634626143277,0.00503717105852,0.00419952775117,0.00595334032906,0.00730638021087,0.0061768205455,0.00869948826762,0.00662259491038,0.00384576590206,0.003883345449
5.1,0.00803345701908,0.0034797158927,0.00444281391604,0.0103973581192,0.00747233989524,0.00296267799173,0.0035040505587,0.00407152553066,0.00359614009386,0.00374878831475,0.00733243193764,0.00756258342085,0.00477408644716,0.00448250905535,0.00520624445495,0.00704983170388,0.00626764059623,0.00811674455036,0.00746715092414,0.00479458976776,0.00439769306294
5.15,0.00909306991248,0.00418173214261,0.00555558762277,0.0122560299531,0.00848006499757,0.00381434678656,0.00296872970542,0.00506091021733,0.00512847237002,0.00394288989251,0.00839085935116,0.0081719542428,0.00493224339364,0.00480452576048,0.00485785651108,0.00680758112402,0.00659377557656,0.00829605218654,0.00879909350097,0.00555841737915,0.00395344756836
5.2,0.00944188769148,0.0047169045168,0.00690798748858,0.0134132601406,0.00872355179285,0.00462269462239,0.00288840634326,0.00473233889773,0.00710067853622,0.00405572154787,0.008662768563,0.00805329815143,0.00480972965673,0.00481801437715,0.00460368493378,0.00588859912273,0.00671345635419,0.00772993094038,0.0100658068386,0.00616415707345,0.00277841427542
5.25,0.0102982187292,0.00528087277384,0.00797461996299,0.015029755199,0.00838486042741,0.00538190895441,0.00326057905784,0.00416940359463,0.00821904340392,0.00418637529393,0.00864081469319,0.007111994314,0.00400222657052,0.00409539913712,0.00436126428426,0.00468522201697,0.00579995613721,0.00647792193806,0.0106914965334,0.00634070041718,0.00250225463216
5.3,0.00946776106383,0.00517933458642,0.00822301227747,0.0152427917185,0.00772594741603,0.00558177220377,0.00369686532313,0.00372177891261,0.00902272330485,0.00399859064185,0.00811127033301,0.00631925594478,0.00342275683155,0.00332752651768,0.00395375566808,0.00388308733685,0.00494301277924,0.00447152828908,0.0100628086929,0.00602277006877,0.00190591734906
5.35,0.00786673662861,0.00455667637719,0.00755081935649,0.0119848740936,0.00648779215014,0.00475359512587,0.00411678868741,0.00371470198422,0.00920598399672,0.00341352998908,0.00689171636271,0.00598116996168,0.00316445559954,0.00299968517717,0.00361856109262,0.00377451571382,0.0039933332745,0.00393903488229,0.00749102908805,0.00513873666757,0.00218372555519
5.4,0.0069448415073,0.00426346816377,0.00725440522952,0.0102715093711,0.00582988038321,0.00424393397451,0.00419136464979,0.00421877232535,0.00939698469762,0.00351972124713,0.00597959329765,0.00531614017057,0.00305099169961,0.00290830553648,0.00328417596208,0.00360194160958,0.00351024856896,0.00362198361547,0.00512901906878,0.0040258503313,0.00180594158079
5.45,0.00671265896621,0.00397480213411,0.00587048821346,0.00915878592006,0.00468168951295,0.00388231016197,0.00377981995059,0.005243228273,0.0102835129443,0.00408937782472,0.00551880162011,0.00500738827141,0.00302808608602,0.00300043257566,0.00272215714126,0.00316533066166,0.00349282822729,0.00334961385534,0.00373856596955,0.00315665952308,0.00214253828485
5.5,0.00560301143711,0.00378409816115,0.0047320642063,0.0088520282791,0.0041331168946,0.00348014614504,0.00344535733888,0.00657589774713,0.0101989677247,0.0051725955238,0.00405490488137,0.00478321202569,0.00297031978179,0.00305196408611,0.00268526073058,0.00286351773794,0.00358038715152,0.00316178428139,0.00326616619049,0.00289824862008,0.00207886537735
5.55,0.00479957791095,0.00431959687263,0.00402051379276,0.00806965417032,0.00400282731553,0.00348096457823,0.00314024584814,0.00783093698657,0.00956009932515,0.00610363323919,0.00330746994885,0.00379756039684,0.00274830615585,0.00291782146079,0.00256625464524,0.00272052442862,0.00346854115055,0.00309501385494,0.00292878392977,0.00307205109939,0.00164318378791
5.6,0.0040707322089,0.00476082297911,0.00364057034665,0.0070367097832,0.00379514267632,0.00348821187915,0.00258389353057,0.00851617776222,0.00802097888433,0.00634415987056,0.00274975794509,0.00301817622029,0.00265606902134,0.0027189027623,0.00234483003537,0.00300083112691,0.00306083646716,0.00295408953499,0.00281096266238,0.0031997849093,0.00143754285861
5.65,0.00467562980623,0.00478374261202,0.00318162105703,0.00612482911052,0.00371373730997,0.00347915676839,0.00203837633414,0.00797676400229,0.00669240975074,0.00565226700341,0.00270080417511,0.00273222087661,0.00248207081231,0.00238897274512,0.00220710301965,0.00294773558125,0.00257474052971,0.00319249524122,0.00243525780765,0.00311045735121,0.00135643960826
5.7,0.00554319398888,0.00441212273996,0.00250703613143,0.00556375628382,0.00388704239448,0.00353044363484,0.00203613163433,0.00649556482909,0.00505404499366,0.00459533239821,0.0030358147703,0.00262764603203,0.00251372579837,0.00188502208817,0.00202028193886,0.0026282708291,0.00223470601683,0.00325659882171,0.00242826870583,0.00266347426483,0.00120141009813
5.75,0.00608950254105,0.00433106989821,0.00248312335791,0.00516318298383,0.00360869319254,0.00359234080618,0.00208218826832,0.00500893655122,0.00384805206291,0.00370797109935,0.0032689467046,0.00260376753766,0.00234548086388,0.00171760383145,0.00173616159906,0.00240738940175,0.00203098103709,0.00279654495737,0.00287522453563,0.00241861124884,0.00121643716575
5.8,0.0060610749517,0.00437993897166,0.00252067553548,0.00471572423634,0.00387370937274,0.00298562624951,0.0021316633584,0.00400277464213,0.00295945725319,0.0026505253679,0.00302858307206,0.00284927580457,0.00186844545686,0.00170932459215,0.00165888317983,0.00199590536204,0.001930268879,0.00225384403421,0.0034511460379,0.00243994013941,0.00101980184441
5.85,0.00543373997463,0.00420517864828,0.00219770552166,0.00422904737029,0.00368150379778,0.00273923454634,0.00196833691923,0.00362673732704,0.0026633063177,0.00234997818009,0.00276299244458,0.0027011624123,0.00196714018641,0.00176123941779,0.00180604364295,0.00160948666636,0.00178266699423,0.00207018707361,0.00384625003864,0.00250638406617,0.00143710114584
5.9,0.00426541188481,0.00464414162311,0.00240642648006,0.00383993768546,0.00370036754127,0.00275601075173,0.0020184983585,0.00339312402718,0.0028068682354,0.00189240498167,0.00263081870087,0.00247166928649,0.00179738229961,0.00171067970802,0.00210166055004,0.00152300053555,0.00162733270496,0.00200640730435,0.00335294733878,0.00240047116126,0.00164253351677
5.95,0.00406253624486,0.00419951602116,0.00299874160036,0.00325447502387,0.00344679055447,0.00305792094602,0.00175935567512,0.00307257398389,0.0026790269411,0.00170547687584,0.00245559878558,0.0020402339963,0.00201466452426,0.00165068849745,0.00210992409973,0.00156274596662,0.00164679441261,0.00213314084329,0.00303182804206,0.00234890834211,0.0012910572675
